,05/31/2013,PSN,04531,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL276685
,05/31/2013,PSN,04530,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL258348
,05/31/2013,TSC274298,04305 / 04306,20TH CENTURY FOX:J.LANDIN:WILFRED
,05/31/2013,ZS3490,04296,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/31/2013,TSC273859,04286,20TH CENTURY FOX:J.LANDIN:FUTURAMA
,05/31/2013,TSC273857,04328,20TH CENTURY FOX:J.LANDIN:WILFRED
,05/31/2013,0713,04436,JETBLUE AIRWAYS:S.KLINE:JULY 2013 LINE UP
,05/31/2013,1318293-1,04545,Warner Bros. Technical Operations:M. ENNIS:FRESH PRINCE OF BEL AIR
,05/31/2013,1317576-1,04532,Warner Bros. Technical Operations:M. ENNIS:PRETTY LITTLE LIARS
,05/31/2013,1162928-1,0776,Warner Bros. Technical Operations:B. ESPINOZA:TOM AND JERRY KIDS
,05/31/2013,1223495-1,01044,Warner Bros. Technical Operations:B. ESPINOZA:GROWING PAINS
,05/31/2013,TSC273849,04275,20TH CENTURY FOX:J.LANDIN:FUTURAMA
,05/31/2013,TSC273850,04282,20TH CENTURY FOX:J.LANDIN:FUTURAMA
,05/31/2013,SEE BELOW,4521/4534/4520,Fremantle Media:L.BARNES:WEB THERAPY
,05/31/2013,117441,04324,Fremantle Media:C.SPALDING:MOGULS AND MOVIE STARS
,05/31/2013,TSC273673,04240,20TH CENTURY FOX TV DISTRIBUTION:G.SILBERSTEIN:HOW I MET YOUR MOTHER
,05/31/2013,95354340,04546,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - AUSTRALIA
,05/31/2013,1314479-2,04539,Warner Bros. Technical Operations:M. ENNIS:FRESH PRINCE OF BEL AIR
,05/31/2013,1286575-2,04556,Warner Bros. Technical Operations:C.REVELES:ARROW
,05/31/2013,1291083-19,04131,"Warner Bros. Technical Operations:L.PATTERSON:BRAVE AND THE BOLD, THE"
,05/31/2013,LO-B333718,01182,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:BOB'S BURGERS
,05/31/2013,LO-B333720,01185,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:CLEVELAND SHOW, THE"
,05/31/2013,LO-B337064,01644,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:FAMILY GUY
,05/31/2013,LO-B333710,01183,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:MODERN FAMILY
,05/31/2013,LO-B331712,01050,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:SIMPSONS, THE"
,05/31/2013,LO-B333703,01184,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:AMERICAN DAD
,05/31/2013,95354340,04564,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - SPAIN
,05/31/2013,95354340,04529,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - FRANCE
,05/31/2013,95354340,04414,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY-JAPAN
,05/31/2013,95354340,04560,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - GERMANY
,05/31/2013,95354340,04375,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY - GERMANY
,05/31/2013,TSC275495,04424,20TH CENTURY FOX:S.THORBURN:30 NIGHTS OF PARANORMAL ACTIVITY...
,05/31/2013,1274368-2,04596,Warner Bros. Technical Operations:C.REVELES:TWO BROKE GIRLS
,05/31/2013,PSN,04376,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL275537
,05/31/2013,PSN,04599,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL279234
,05/31/2013,PSN,04600,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL279236
,05/31/2013,PSN,04597,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL279237
,05/31/2013,PSN,04559,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL277886
,05/31/2013,PSN,04558,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL278127
,05/31/2013,PSN,04557,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL278175
,05/31/2013,PSN,04568,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL277260
,05/31/2013,PSN,04565,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL277883
,05/31/2013,PSN,04548,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL278303
,05/31/2013,PSN,04589,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL278986
,05/31/2013,1291083-52,04476,Warner Bros. Technical Operations:L.PATTERSON:BATMAN THE ANIMATED SERIES
,05/31/2013,01320MFNY4720591300000,03766...,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,05/31/2013,111558,02874,Fremantle Media:S. FERGUSON:MAN VS. FOOD-CARNIVORE CHRONICLES
,05/31/2013,116085,04391,Fremantle Media:C.SPALDING:MEAT MEN
,05/31/2013,117593/117467,04519/4364,Fremantle Media:C.SPALDING:MONSUNO
,05/31/2013,117535,04441,Fremantle Media:S. FERGUSON:MIND OF A CHEF
,05/31/2013,117522,04440,Fremantle Media:S. FERGUSON:MY BABYSITTER'S A VAMPIRE
,05/31/2013,1291083-53,04478,Warner Bros. Technical Operations:L.PATTERSON:BATMAN THE ANIMATED SERIES
,05/31/2013,MG-5310,04363,Sonar Entertaiinment:M. GRADY:BLACK FOX III-GOOD MEN AND BAD
,05/31/2013,TSC274507,04358,20th Century Fox Technical Services:J. DUPLUSH:RIVER OF NO RETURN
,05/31/2013,TSC275493,04418,20th Century Fox Technical Services:M. DEKALB:SPEED
,05/31/2013,100227113,03653,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03638,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03662,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03661,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03623,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03682,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03624,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03602,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03622,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03735,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,03617,AMAZON:VARIOUS TITLES - AL274488
,05/31/2013,100227113,04541,AMAZON:VARIOUS TITLES - AL277840
,05/31/2013,115948,01507,Fremantle Media:S. FERGUSON:MY BABYSITTER'S A VAMPIRE
,05/31/2013,117614,04535,Fremantle Media:L.BARNES:AROUND THE WORLD IN 80 WAYS
,05/31/2013,LB4/12/2013DW3AUD,03722,FREMANTLE:L.Barnes:DEADLIEST WARRIOR - SEASON 3
,05/31/2013,117552,04505,"Fremantle Media:L.BARNES:MARTHA STEWART SHOW, THE - SEASON 7"
,05/31/2013,SEE BELOW,03794/03789,Fremantle Media:L.BARNES:WEB THERAPY
,05/31/2013,0505023654,04349,ITUNES K.K.:DIE HARD
,05/31/2013,50023465,02354,"ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:SESSIONS, THE"
,05/31/2013,0540023465,03672,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:LIFE OF PI
,05/31/2013,0540023465,03673,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:COWGIRLS 'N ANGELS
,05/31/2013,0540023465,03470,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:CHASING MAVERICKS
,05/31/2013,PSN,04549,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL278395
,05/31/2013,TSC276676,04499,"20TH CENTURY FOX:S.THORBURN:GOOD DAY TO DIE HARD, A"
,05/31/2013,TSC275091,04362,20TH CENTURY FOX TV DISTRIBUTION:T.FIALA:PREDATOR
,05/31/2013,TSC278941,04578,20TH CENTURY FOX TV DISTRIBUTION:T.FIALA:DAREDEVIL
,05/31/2013,TSC280938,04483,"20TH CENTURY FOX TV DISTRIBUTION:R.LEVY:SEVEN YEAR ITCH, THE"
,05/31/2013,TSC275256,04416,20th Century Fox Technical Services:L. KAO:VARIOUS TITLES
,05/31/2013,TSC274725,04336,20th Century Fox Technical Services:L. KAO:HUCK FINN
,05/31/2013,TSC277579,04513,20th Century Fox Technical Services:L. KAO:BEST LAID PLANS
,05/31/2013,TSC277891,04522,20th Century Fox Technical Services:L. KAO:VARIOUS TITLES
,05/31/2013,1291083-54,04479,Warner Bros. Technical Operations:L.PATTERSON:BATMAN THE ANIMATED SERIES
,05/31/2013,TSC278503,04551,"20TH CENTURY FOX TV DISTRIBUTION:T.FIALA:SANDLOT, THE"
,05/31/2013,01320MFNY4720591300000,03772...,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,05/31/2013,TSC278646,04554,20th Century Fox Technical Services:J.MATTIS:HEART OF THE COUNTRY
,05/31/2013,TSD276019,04170 / 04475,20th Century Fox Technical Services:J.MATTIS:HEART OF THE COUNTRY
,05/31/2013,TSD278120,04525,20th Century Fox Technical Services:J.MATTIS:HEART OF THE COUNTRY
,05/31/2013,MF85582812FIC,04439,FOX LATIN AMERICAN CHANNELS:B. FLORES:AMERICAN DAD
,05/31/2013,2012-22,04215,ESPN:T. MYERS:ELWAY TO MARINO
,05/30/2013,EMAIL,04550,PERKY PICKLE
,05/30/2013,4800202,04506,LIONS GATE ENTERTAINMENT CORP.:R. BENSON:TIM TEBOW- EVERYTHING IN BETWEEN
,05/30/2013,1291083-42,04335,Warner Bros. Technical Operations:L.PATTERSON:BEN 10 - ALIEN FORCE
,05/28/2013,1291083-23,04166,Warner Bros. Technical Operations:L.PATTERSON:GREEN LANTERN- THE ANIMATED SERIES
,05/28/2013,TSC272556,04113,20TH CENTURY FOX:J.LANDIN:OWN THE MOMENTS
,05/24/2013,ENDGAMEYR.1PO#1,04263,FOX LATIN AMERICAN CHANNELS:B. FLORES:ENDGAME
,05/24/2013,ENDGAME YR.1 PO#2,04264,FOX LATIN AMERICAN CHANNELS:B. FLORES:ENDGAME
,05/24/2013,ENDGAME YR.1 PO#4,04265,FOX LATIN AMERICAN CHANNELS:B. FLORES:ENDGAME
,05/24/2013,ENDGAME YR.1 PO#6,04273,FOX LATIN AMERICAN CHANNELS:B. FLORES:ENDGAME
,05/24/2013,1315790-1,04517,Warner Bros. Technical Operations:C.REVELES:ARROW
,05/24/2013,1291083-24,04167,Warner Bros. Technical Operations:L.PATTERSON:MAD
,05/24/2013,3005884058,04463,DISNEY WORLDWIDE SHARED SERVICES:D.KING:NEW ADDAMS FAMILY
,05/23/2013,1313800-1,04492,Warner Bros. Technical Operations:C.REVELES:LEVEL UP
,05/23/2013,1311127-1,04411,Warner Bros. Technical Operations:C.REVELES:LEVEL UP
,05/23/2013,1291083-22,04153,Warner Bros. Technical Operations:L.PATTERSON:BEN 10 - ALIEN FORCE
,05/23/2013,01320MFNY4720591300000,03740 / 03750,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,05/23/2013,01320MFNY4720591300000,02357,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,05/23/2013,1291083-21,04134,Warner Bros. Technical Operations:L.PATTERSON:BEN 10
,05/23/2013,1295676-2,04462,Warner Bros. Technical Operations:C.REVELES:NIKITA
,05/23/2013,,01825,Video Services Corp.:K.KUPECZ:VARIOUS TITLES
,05/23/2013,EMAIL,04526,PERKY PICKLE
,05/22/2013,ZS3490,04190...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04211,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04159...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04198,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04232...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04214 / 04222,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04288...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04339,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - BRAZIL"
,05/22/2013,ZS3490,04351...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04366...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/22/2013,ZS3490,04388...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,05/21/2013,1291083-20,04133,Warner Bros. Technical Operations:L.PATTERSON:BEN 10
,05/21/2013,1306303-1,04316,Warner Bros. Technical Operations:G. DEHAVEN:BAD DAY BLACK ROCK
,05/21/2013,1306303-2,04320,Warner Bros. Technical Operations:G. DEHAVEN:BATTLEGROUND
,05/21/2013,1225981-5,01318,Warner Bros. Technical Operations:G. DEHAVEN:WATCHMEN- MOTION COMIC
,05/20/2013,4798955,03580,LIONS GATE ENTERTAINMENT CORP.:J.FRECK:REMEMBER ME
,05/20/2013,1291083-16,03786,Warner Bros. Technical Operations:L.PATTERSON:NIGHTMARE ROOM
,05/20/2013,1291083-15,03785,Warner Bros. Technical Operations:L.PATTERSON:TWILIGHT ZONE
,05/20/2013,1301278-1,04117,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,05/20/2013,1310960-1,04409,Warner Bros. Technical Operations:C.REVELES:PRETTY LITTLE LIARS
,05/20/2013,1312627-1,04455,Warner Bros. Technical Operations:M. ENNIS:FRESH PRINCE OF BEL AIR
,05/17/2013,TSC270962,03734,"20TH CENTURY FOX:T.ATKINSON:THREE STOOGES, THE"
,05/17/2013,1310995-1,04412,Warner Bros. Technical Operations:C.REVELES:SUBURGATORY
,05/17/2013,01320MFNY4720591300000,03753...,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,05/16/2013,9905,04407,Santa Monica Video:L. DUNCAN:TOUGH LOVE NEW ORLEANS
,05/16/2013,1311993-1,004438,Warner Bros. Technical Operations:M. ENNIS:PRETTY LITTLE LIARS
,05/15/2013,1291083-10,03695,Warner Bros. Technical Operations:L.PATTERSON:POWER PUFF GIRLS
,05/15/2013,1295080-2,04343,Warner Bros. Technical Operations:C.REVELES:ARROW
,05/15/2013,01320MFNY4720591300000,04199,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,05/15/2013,01320MFNY4720591300000,04203,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,05/15/2013,01320MFNY4720591300000,03453,A&E Television Networks:K. ALIRES:MLB 1980 WORLD SERIES
,05/15/2013,9871,04338,Santa Monica Video:L. DUNCAN:TOUGH LOVE
,05/15/2013,1310776-1,04403,"Warner Bros. Technical Operations:C.REVELES:BIG BANG THEORY, THE"
,05/15/2013,,,FREMANTLE:R.MILSTEIN:STORAGE FEES
,05/15/2013,1310809-1,04404,Warner Bros. Technical Operations:C.REVELES:HART OF DIXIE
,05/15/2013,1310567-1,04395,Warner Bros. Technical Operations:C.REVELES:ARROW
,05/15/2013,1291083-11,03696,Warner Bros. Technical Operations:L.PATTERSON:POWER PUFF GIRLS Z
,04/30/2013,117128,03642,Fremantle Media:L.BARNES:GALLERY GIRLS
,04/30/2013,117153,03665,Fremantle Media:S. FERGUSON:MY BABYSITTER'S A VAMPIRE
,04/30/2013,ZS3490,03593,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - BRAZIL"
,04/30/2013,ZS3490,03603,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - SPAIN"
,04/30/2013,SEE  BELOW,02122/02123,Fremantle Media:L.BARNES:BLACK GOLD SEASON 5
,04/30/2013,117028,03742,Fremantle Media:TRACI LARSEN:MERLIN - SEASON 5
,04/30/2013,ZS3490,03599 / 03600,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - SPAIN"
,04/30/2013,ZS3490,03594 / 03595,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - GERMAN"
,04/30/2013,ZS3490,3596/3597/3598,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - ITALY"
,04/30/2013,ZS3490,03591/ 03592,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - BRAZIL"
,04/30/2013,ZS3490,03589,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - ITALY"
,04/30/2013,ZS3490,03590,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - BRAZIL"
,04/30/2013,117226,03765,Fremantle Media:S. FERGUSON:MONSUNO
,04/30/2013,117013,03495,Fremantle Media:C.SPALDING:MAN V. FOOD - SEASON 2
,04/30/2013,117329,03873,Fremantle Media:S. FERGUSON:MIND OF A CHEF
,04/30/2013,116499,03649,Fremantle Media:S. FERGUSON:MY BABYSITTER'S A VAMPIRE
,04/30/2013,ZS3490,03705,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY - BRAZIL"
,04/30/2013,PSN,03836/ 04209,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271892
,04/30/2013,PSN,04122,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271893
,04/30/2013,ZS3490,04157/ 04164,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,04/30/2013,SEE BELOW,04124/03506,Fremantle Media:L.BARNES:BLACK GOLD - SEASON 3
,04/30/2013,117350,04126,Fremantle Media:L.BARNES:BLACK GOLD - SEASON 4
,04/30/2013,ZS3490,04127...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,04/30/2013,PSN,03826/ 03827,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY - AL271733
,04/30/2013,540023465,3820,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:HITCHCOCK
,04/30/2013,ZS3490,04178...,"Samsung Electronics Company, LTD.:DaeYoung Son:SAMSUNG DELIVERY -FRANCE"
,04/30/2013,TSC272303,03874,20th Century Fox Film Corporation:G. SILBERSTEIN:BUFFY THE VAMPIRE SLAYER
,04/30/2013,TSC271717,03801,20th Century Fox Film Corporation:L.KAO:BAD ASS
,04/30/2013,TSC273034,04168,20th Century Fox Technical Services:T. FIALA:TITANIC
,04/30/2013,1300146-1,03833,"Warner Bros. Technical Operations:C.REVELES:CLOSER, THE"
,04/30/2013,1291083-14,03780,Warner Bros. Technical Operations:L.PATTERSON:JETSONS
,04/30/2013,1203091-15,01175,Warner Bros. Technical Operations:G. DEHAVEN:BORN TO RIDE
,04/30/2013,4797832,04201,LIONS GATE ENTERTAINMENT CORP.:J.FRECK:DRIVE ANGRY
,04/30/2013,1303788-1,04221,Warner Bros. Technical Operations:C.REVELES:ARROW
,04/30/2013,01320MFNY4720591300000,01909...,A&E Television Networks:K. ALIRES:VARIOUS TITLES
,04/30/2013,4503261344,03878,DISNEY WORLDWIDE SHARED SERVICES:K.GAFFNEY:HOCUS POCUS
,04/30/2013,117029,03796,Fremantle Media:TRACI LARSEN:AQUABATS SUPERSHOW
,04/30/2013,1291083-13,03725,Warner Bros. Technical Operations:L.PATTERSON:TWO STUPID DOGS / SECRET SQUIRREL SHOW
,04/30/2013,117260,03784 /03797,Fremantle Media:S. FERGUSON:MONSUNO
,04/30/2013,0613,03746,JETBLUE AIRWAYS:S.KLINE:JUNE 2013 LINE UP
,04/30/2013,117348,04115,Fremantle Media:L.BARNES:WILD JUSTICE CALIFORNIA
,04/30/2013,540023465,02330,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:DIE ABENTEUER DES HUCK FINN
,04/30/2013,050023465,03729,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:LOLA VERSUS
,04/30/2013,TSC272539,03881,20TH CENTURY FOX:J.LANDIN:OWN THE MOMENTS
,04/30/2013,95354340,04173,MICROSOFT CORP./ XBOX:EST/VOD:XBOX DELIVERY-JAPAN
,04/30/2013,TSC273426,04212,"20TH CENTURY FOX:S.THORBURN:KING OF COMEDY, THE"
,04/30/2013,SEE BELOW,03794/03789,Fremantle Media:L.BARNES:WEB THERAPY
,04/30/2013,LB4/18/2013ACI1DVD,03829,Fremantle Media:L.BARNES:WEB THERAPY
,04/30/2013,PSN,03802,Sony Media Software and Services:EST/VOD:PLAYSTATION DELIVERY -AL271422
,04/30/2013,117385,04225,Fremantle Media:L.BARNES:AUCTION HUNTERS - SEASON 3
,04/30/2013,4793000,03510,LIONS GATE ENTERTAINMENT CORP.:R. BENSON:VARIOUS TITLES
,04/30/2013,SEE BELOW,04185/03702,Fremantle Media:L.BARNES:1000 WAYS TO DIE - SEASON 3
,04/30/2013,4797163,04174,LIONS GATE ENTERTAINMENT CORP.:B. STERN:TWILIGHT SAGA - ECLIPSE
,04/30/2013,,03622...,AMAZON:VARIOUS TITLES - AL274456
,04/30/2013,1301304-1,04116,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,04/30/2013,1299237-1,03812,Warner Bros. Technical Operations:M. ENNIS:SHOOT EM UP
,04/30/2013,1297272-1,03730,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,04/30/2013,117383,04224,Fremantle Media:L.BARNES:WHISKER WARS
,04/30/2013,115572,01172,Fremantle Media:L.BARNES:MAD HUNGRY WITH LUCINDA SCALA QUINN
,04/30/2013,115804,01444,Fremantle Media:L.BARNES:MAD HUNGRY WITH LUCINDA SCALA QUINN
,04/30/2013,LB12/6/2012MH1SAN,01484,Fremantle Media:L.BARNES:MAD HUNGRY WITH LUCINDA SCALA QUINN
,04/30/2013,LO-B337070,01647,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:GLEE
,04/30/2013,LO-B338824,01793,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:AMERICANS, THE"
,04/30/2013,LO-B333718,01182,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:BOB'S BURGERS
,04/30/2013,LO-B332591,01040,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:DON'T TRUST THE B IN APARTMENT 23
,04/30/2013,LO-B331712,01050,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:SIMPSONS, THE"
,04/30/2013,LO-B333703,01184,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:AMERICAN DAD
,04/30/2013,LO-B333710,01183,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:MODERN FAMILY
,04/30/2013,LO-B333714,01180,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:LAST MAN STANDING
,04/30/2013,LO-B333716,01179,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:BONES
,04/30/2013,LO-B333720,01185,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:CLEVELAND SHOW, THE"
,04/30/2013,LO-B337064,01644,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:FAMILY GUY
,04/30/2013,LO-B337066,01645,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:NEW GIRL
,04/30/2013,LO-B337072,01648,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:HOW I MET YOUR MOTHER
,04/30/2013,LO-B342175,02110,"20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:NEW NORMAL, THE"
,04/30/2013,LO-B343207,02241,20TH CENTURY FOX TV DISTRIBUTION:A. PRINCENTHAL:RAISING HOPE
,04/30/2013,MD3001FLAC,04270,"FOX LATIN AMERICAN CHANNELS:N. GUARDADO:WALKING DEAD, THE"
,04/30/2013,117376,04210 / 04220,Fremantle Media:L.BARNES:GALLERY GIRLS
,04/30/2013,117154,03675,Fremantle Media:S. FERGUSON:ALIEN DAWN
,04/30/2013,LB4/1/2013ACI1DVD,03634,Fremantle Media:L.BARNES:SPACE SHUTTLE COLUMBIA-MISSION OF HOPE
,04/30/2013,,01663,"AMAZON:LEOPARD, THE"
,04/30/2013,117018,03528,Fremantle Media:TRACI LARSEN:MY BABYSITTER'S A VAMPIRE
,04/30/2013,TSC274715,04213,"20TH CENTURY FOX:S.THORBURN:KING OF COMEDY, THE"
,04/30/2013,1238167-1,ORDER01402,Warner Bros. Technical Operations:B. ESPINOZA:VARIOUS TITLES
,04/30/2013,,03682,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03735/03635,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03662,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03661,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03653,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03638,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03624,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03622,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03614,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03602,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03616,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,,03623,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,1295677-1,03700,Warner Bros. Technical Operations:C.REVELES:FRINGE
,04/30/2013,3005863104,04186,DISNEY WORLDWIDE SHARED SERVICES:J.MELARA:VARIOUS TITLES
,04/30/2013,,03617,AMAZON:VARIOUS TITLES - AL274488
,04/30/2013,117361,04180,Fremantle Media:L.BARNES:1000 WAYS TO DIE - SEASON 2
,04/30/2013,FICROM311DVD,02361,FOX LATIN AMERICAN CHANNELS:B. FLORES:DA VINCI'S DEMONS
,04/30/2013,FIC222DVDHD50DOLEP1-8RV1,03639/02293,FOX LATIN AMERICAN CHANNELS:B. FLORES:DA VINCI'S DEMONS
,04/30/2013,FIC220DVD,02293,FOX LATIN AMERICAN CHANNELS:B. FLORES:DA VINCI'S DEMONS
,04/30/2013,FIC220DVDEP1-8PO#1,02293,FOX LATIN AMERICAN CHANNELS:B. FLORES:DA VINCI'S DEMONS
,04/30/2013,FIC222DVDEP1-8PO#3,02293,FOX LATIN AMERICAN CHANNELS:B. FLORES:DA VINCI'S DEMONS
,04/30/2013,1301072-1,04118,Warner Bros. Technical Operations:M. ENNIS:VARIOUS TITLES
,04/30/2013,CS271933,03880,20th Century Fox Film Corporation:C. CARPENTER:AUGUST EIGHTH
,04/30/2013,117020,03650,Fremantle Media:TRACI LARSEN:MONSUNO
,04/30/2013,540023465,03436,ITUNES S.A.R.L.:EST/VOD-J.GOODRUM:HITCHCOCK
,04/30/2013,100227113,03655,AMAZON:GLEE
,04/29/2013,1291083-6,03660,Warner Bros. Technical Operations:L.PATTERSON:SCOOBY-DOO
,04/29/2013,1252395-3,04172,Warner Bros. Technical Operations:C.REVELES:BLADE II
,04/29/2013,1291083-8,03684,Warner Bros. Technical Operations:L.PATTERSON:SHAGGY & SCOOBY-DOO GET A CLUE!
,04/26/2013,7100214940,02296,PARAMOUNT:M.Barker-Benfield:VARIOUS TITLES
